  0.4260E+02  0.4390E+02  0.5120E+02  0.4660E+02  0.4790E+02  0.1930E+02
  0.2220E+02  0.2740E+02  0.3930E+02  0.5040E+02  0.5770E+02  0.5880E+02
  0.8220E+02  0.7970E+02  0.9490E+02  0.3450E+02  0.4500E+01 -0.1230E+02
 -0.3470E+02 -0.4260E+02 -0.4160E+02 -0.2750E+02 -0.2700E+02  0.7400E+01
  0.4280E+02 -0.2310E+02 -0.3870E+02 -0.8300E+01  0.1390E+02  0.4450E+02
  0.2700E+01 -0.6970E+02 -0.7960E+02 -0.2510E+02 -0.1350E+02  0.7900E+01
 -0.1150E+02 -0.2510E+02 -0.3330E+02 -0.2690E+02 -0.3010E+02 -0.2000E+02
 -0.6700E+01 -0.3800E+01  0.1050E+02  0.2960E+02  0.3440E+02  0.9570E+02
  0.8980E+02  0.1790E+02 -0.3620E+02 -0.9940E+02 -0.8070E+02 -0.7440E+02
 -0.5390E+02 -0.3300E+02 -0.1280E+02  0.3100E+01  0.1480E+02  0.5080E+02
 -0.2200E+01 -0.4890E+02 -0.3580E+02 -0.6910E+02 -0.5160E+02 -0.3710E+02
  0.8800E+01  0.6320E+02  0.8410E+02  0.1276E+03  0.1388E+03  0.1193E+03
  0.7510E+02  0.2250E+02 -0.8800E+01 -0.2270E+02  0.7400E+01  0.1810E+02
  0.5440E+02  0.3990E+02  0.4500E+01 -0.8200E+01 -0.1850E+02 -0.2000E+01
  0.6000E+00 -0.1170E+02 -0.2100E+02 -0.3030E+02 -0.5120E+02 -0.7270E+02
 -0.5790E+02 -0.2660E+02 -0.1780E+02  0.4000E+01  0.9800E+01  0.1370E+02
  0.2210E+02  0.4370E+02  0.9100E+01 -0.5480E+02 -0.5550E+02 -0.2430E+02
 -0.8100E+01  0.2500E+02  0.4100E+02  0.1820E+02 -0.2700E+01 -0.2430E+02
 -0.1500E+01  0.2470E+02  0.4820E+02  0.7830E+02  0.6220E+02  0.3310E+02
 -0.1400E+01 -0.1950E+02 -0.2470E+02 -0.2120E+02 -0.1100E+02  0.5000E+01
  0.2410E+02 -0.3400E+01 -0.2160E+02 -0.4710E+02 -0.3630E+02 -0.1950E+02
 -0.1800E+01  0.1700E+02 -0.8000E+01  0.5000E+00  0.2300E+02  0.3740E+02
  0.6010E+02  0.5160E+02  0.4320E+02  0.3440E+02  0.5050E+02  0.6530E+02
  0.6830E+02  0.1720E+02 -0.1700E+02 -0.5270E+02 -0.6640E+02 -0.3870E+02
 -0.2220E+02 -0.3300E+01  0.1190E+02 -0.1280E+02 -0.3510E+02 -0.5140E+02
 -0.3350E+02 -0.2180E+02 -0.1200E+01  0.1420E+02  0.7000E+01 -0.6300E+01
 -0.1200E+02 -0.3220E+02 -0.3460E+02 -0.9100E+01  0.7300E+01  0.3090E+02
  0.4720E+02  0.6030E+02  0.5760E+02  0.3300E+02 -0.7300E+01 -0.7770E+02
 -0.6080E+02 -0.4380E+02 -0.2090E+02  0.3100E+01  0.3500E+02  0.2930E+02
  0.1210E+02  0.3380E+02  0.3170E+02  0.2540E+02  0.2060E+02  0.1980E+02
  0.1740E+02  0.2100E+01 -0.1440E+02 -0.3430E+02 -0.3390E+02 -0.1450E+02
 -0.2800E+01  0.1700E+02 -0.9600E+01 -0.2550E+02 -0.2790E+02 -0.3880E+02
 -0.2420E+02 -0.2150E+02 -0.1820E+02 -0.1740E+02 -0.3800E+01 -0.2700E+01
 -0.1850E+02 -0.1230E+02  0.8700E+01  0.3430E+02  0.6950E+02  0.9100E+02
  0.8530E+02  0.7600E+02  0.5130E+02  0.1860E+02  0.1500E+01 -0.1900E+02
 -0.1510E+02 -0.7300E+01  0.2100E+01  0.1290E+02  0.2150E+02  0.2400E+01
 -0.1240E+02 -0.3290E+02 -0.5190E+02 -0.7080E+02 -0.5790E+02 -0.4620E+02
 -0.3070E+02 -0.1450E+02 -0.9000E+00 -0.1800E+02 -0.3180E+02 -0.4650E+02
 -0.3910E+02 -0.3450E+02 -0.3160E+02 -0.4350E+02 -0.4910E+02 -0.4750E+02
 -0.4200E+02 -0.3610E+02 -0.2770E+02 -0.2580E+02 -0.1390E+02 -0.6800E+01
  0.5070E+02  0.7220E+02  0.8780E+02  0.7820E+02  0.7650E+02  0.4390E+02
  0.8000E+01  0.1300E+01 -0.1260E+02 -0.1500E+01  0.3000E+01  0.1040E+02
  0.1040E+02  0.1930E+02  0.2050E+02  0.7400E+01 -0.5600E+01 -0.7200E+01
  0.7000E+01  0.1060E+02  0.1470E+02 -0.9000E+00 -0.1590E+02 -0.1870E+02
 -0.7000E+00  0.1550E+02  0.1050E+02 -0.1150E+02 -0.3020E+02 -0.3090E+02
 -0.9500E+01 -0.5800E+01  0.4000E+00  0.2000E+01  0.5000E+01  0.5700E+01
  0.9700E+01  0.1340E+02  0.1770E+02  0.2180E+02  0.2610E+02  0.3020E+02
  0.3460E+02  0.3860E+02  0.4740E+02  0.3930E+02  0.2380E+02  0.1150E+02
  0.7900E+01 -0.1240E+02  0.5400E+01  0.2700E+01 -0.2500E+02 -0.5660E+02
 -0.6300E+02 -0.5910E+02 -0.4130E+02 -0.6800E+01  0.2720E+02  0.2770E+02
 -0.2100E+01 -0.6000E+01 -0.1100E+02 -0.2210E+02 -0.4160E+02 -0.5190E+02
 -0.2220E+02  0.3000E+01  0.7900E+01  0.1390E+02  0.1710E+02  0.2530E+02
  0.3230E+02  0.3910E+02  0.1640E+02 -0.1360E+02 -0.3230E+02 -0.2910E+02
 -0.2870E+02 -0.3040E+02 -0.3390E+02 -0.2450E+02 -0.7600E+01  0.1250E+02
  0.3760E+02  0.4020E+02  0.2450E+02  0.1560E+02 -0.4000E+01 -0.1530E+02
 -0.2890E+02 -0.3160E+02 -0.1110E+02  0.9400E+01  0.3350E+02  0.5760E+02
  0.4240E+02  0.1430E+02 -0.7000E+00 -0.1350E+02 -0.2700E+02 -0.3410E+02
 -0.3570E+02 -0.3960E+02 -0.4020E+02 -0.4880E+02 -0.4800E+02 -0.4090E+02
 -0.4070E+02 -0.3510E+02 -0.1870E+02 -0.5700E+01  0.4400E+01 -0.1900E+01
 -0.7200E+01 -0.1690E+02 -0.1150E+02  0.1260E+02  0.3580E+02  0.6540E+02
  0.7160E+02  0.7620E+02  0.7390E+02  0.6280E+02  0.4840E+02  0.2640E+02
 -0.4400E+01 -0.2880E+02 -0.3840E+02 -0.4920E+02 -0.4280E+02 -0.4160E+02
 -0.2760E+02 -0.5200E+01  0.2370E+02  0.4260E+02  0.6340E+02  0.4520E+02
  0.2840E+02  0.1260E+02 -0.5400E+01 -0.2750E+02 -0.4230E+02 -0.1750E+02
  0.1000E+00  0.2540E+02  0.4810E+02  0.6410E+02  0.5540E+02  0.4130E+02
  0.1840E+02 -0.4800E+01 -0.3030E+02 -0.5310E+02 -0.7080E+02 -0.9280E+02
 -0.8630E+02 -0.6310E+02 -0.3760E+02  0.8700E+01  0.3090E+02  0.5890E+02
  0.6140E+02  0.3850E+02  0.3510E+02  0.3110E+02  0.2460E+02  0.1900E+01
 -0.1980E+02 -0.1580E+02 -0.1500E+01  0.9900E+01  0.2860E+02  0.4080E+02
  0.5630E+02  0.5310E+02  0.3140E+02  0.1650E+02 -0.2400E+01 -0.1890E+02
 -0.2760E+02 -0.3710E+02 -0.4500E+02 -0.5340E+02 -0.4830E+02 -0.3790E+02
 -0.2960E+02 -0.1960E+02 -0.1840E+02 -0.1590E+02 -0.1190E+02 -0.5300E+01
  0.2000E+00  0.5900E+01 -0.2300E+01 -0.1120E+02 -0.2050E+02 -0.3220E+02
 -0.3880E+02 -0.3410E+02 -0.2870E+02 -0.3280E+02 -0.4070E+02 -0.4870E+02
 -0.5630E+02 -0.6440E+02 -0.5550E+02 -0.4460E+02 -0.8000E+00  0.2530E+02
  0.4110E+02  0.6440E+02  0.5790E+02  0.4740E+02  0.3840E+02  0.3850E+02
  0.3400E+02  0.3570E+02  0.8000E+00 -0.2540E+02 -0.4600E+02 -0.4710E+02
 -0.2220E+02 -0.6500E+01  0.1640E+02  0.3550E+02  0.5040E+02  0.3710E+02
  0.2800E+02  0.1580E+02  0.4100E+01 -0.2700E+01  0.2100E+01  0.4400E+01
  0.9900E+01  0.1350E+02  0.9400E+01  0.5800E+01  0.2200E+01 -0.3100E+01
 -0.3100E+01  0.4000E+00 -0.2500E+01 -0.1240E+02 -0.2350E+02 -0.4060E+02
 -0.5300E+02 -0.7010E+02 -0.3230E+02 -0.5200E+01  0.9400E+01  0.3280E+02
  0.4780E+02  0.5090E+02  0.3580E+02  0.3420E+02  0.3060E+02  0.2850E+02
  0.2630E+02  0.1680E+02 -0.5000E+00 -0.2120E+02 -0.3650E+02 -0.3100E+02
 -0.2970E+02 -0.2800E+02 -0.2370E+02 -0.2660E+02 -0.3080E+02 -0.3660E+02
 -0.3570E+02 -0.3080E+02 -0.1980E+02  0.1900E+01  0.1960E+02  0.1600E+02
  0.1290E+02  0.1400E+02  0.1100E+02  0.1080E+02  0.9200E+01  0.8900E+01
  0.1900E+01 -0.1310E+02 -0.2470E+02 -0.4360E+02 -0.4320E+02 -0.3000E+02
 -0.1920E+02 -0.4800E+01  0.9700E+01  0.1680E+02  0.1480E+02  0.1730E+02
  0.7800E+01 -0.5800E+01 -0.2150E+02 -0.2340E+02  0.6000E+01  0.2620E+02
  0.2690E+02  0.8400E+01 -0.4100E+01 -0.2270E+02 -0.7600E+01  0.3100E+01
  0.1820E+02  0.3100E+02  0.4790E+02  0.4590E+02  0.1660E+02 -0.5800E+01
 -0.3960E+02 -0.4440E+02 -0.2410E+02 -0.1010E+02  0.2170E+02  0.2610E+02
  0.1210E+02  0.8000E+00 -0.1680E+02 -0.3820E+02 -0.5660E+02 -0.7810E+02
 -0.6190E+02 -0.2560E+02  0.4400E+01  0.4560E+02  0.7830E+02  0.1103E+03
  0.9530E+02  0.4890E+02  0.1220E+02 -0.3870E+02 -0.8460E+02 -0.1226E+03
 -0.8640E+02 -0.6160E+02 -0.2280E+02  0.1500E+02  0.4770E+02  0.3230E+02
  0.2480E+02  0.9500E+01  0.2270E+02  0.3380E+02  0.5050E+02  0.5940E+02
  0.5190E+02  0.5520E+02  0.5950E+02  0.6170E+02  0.5930E+02  0.4660E+02
  0.1580E+02 -0.7700E+01 -0.2300E+02 -0.3030E+02 -0.3290E+02 -0.3640E+02
 -0.4900E+02 -0.6600E+02 -0.7230E+02 -0.7840E+02 -0.8460E+02 -0.5660E+02
 -0.2090E+02  0.1280E+02  0.3810E+02  0.4880E+02  0.3630E+02  0.2500E+02
  0.1580E+02  0.3770E+02  0.5940E+02  0.6300E+02  0.3700E+02  0.2170E+02
  0.4000E+01  0.2300E+01 -0.6200E+01 -0.2860E+02 -0.3800E+02 -0.4570E+02
 -0.5050E+02 -0.7770E+02 -0.6280E+02 -0.1890E+02  0.1890E+02  0.5090E+02
  0.7440E+02  0.7490E+02  0.5620E+02  0.4550E+02  0.5250E+02  0.6350E+02
  0.7310E+02  0.8510E+02  0.9270E+02  0.9750E+02  0.9290E+02  0.8140E+02
  0.2640E+02 -0.2890E+02 -0.9010E+02 -0.1364E+03 -0.8590E+02 -0.4680E+02
  0.8100E+01  0.5940E+02  0.8230E+02  0.5560E+02  0.3010E+02 -0.1100E+01
 -0.3800E+02 -0.3470E+02 -0.2000E+01  0.1800E+02  0.6330E+02  0.1013E+03
  0.1122E+03  0.1107E+03  0.9400E+02  0.8050E+02  0.6080E+02  0.5080E+02
  0.2060E+02 -0.2010E+02 -0.5720E+02 -0.1021E+03 -0.1332E+03 -0.1225E+03
 -0.1207E+03 -0.1006E+03 -0.7620E+02 -0.5480E+02 -0.4890E+02 -0.4050E+02
 -0.2910E+02 -0.1760E+02 -0.1410E+02 -0.9800E+01 -0.5000E+01  0.1900E+01
  0.8000E+01  0.3500E+01 -0.2900E+01 -0.6100E+01 -0.3400E+01 -0.1300E+01
  0.7600E+01  0.2050E+02  0.3270E+02  0.4500E+02  0.5770E+02  0.5620E+02
  0.4640E+02  0.3000E+02  0.1070E+02 -0.4000E+00 -0.3300E+01 -0.6900E+01
 -0.1010E+02 -0.2010E+02 -0.1880E+02  0.2500E+01  0.1340E+02  0.2430E+02
  0.2660E+02  0.2650E+02  0.1550E+02 -0.1900E+01 -0.9500E+01 -0.2160E+02
 -0.1670E+02 -0.1200E+02 -0.6400E+01 -0.1290E+02 -0.1630E+02 -0.1930E+02
 -0.2420E+02 -0.2360E+02 -0.1750E+02 -0.1240E+02 -0.1850E+02 -0.2650E+02
 -0.3230E+02 -0.3360E+02 -0.4540E+02 -0.4300E+02 -0.3340E+02 -0.2130E+02
 -0.6900E+01  0.3000E+01  0.3000E+00 -0.9300E+01 -0.8900E+01 -0.1500E+02
 -0.1640E+02 -0.2380E+02 -0.3230E+02 -0.4210E+02 -0.4570E+02 -0.3970E+02
 -0.3490E+02 -0.2580E+02 -0.1720E+02 -0.2000E+01  0.1560E+02  0.2840E+02
  0.3620E+02  0.3540E+02  0.2690E+02  0.1010E+02 -0.4500E+01 -0.1250E+02
 -0.2450E+02 -0.2290E+02 -0.1260E+02 -0.6800E+01  0.1800E+01  0.9300E+01
  0.2000E+02  0.2860E+02  0.3650E+02  0.3110E+02  0.1810E+02  0.2400E+01
 -0.1560E+02 -0.3190E+02 -0.2190E+02 -0.1180E+02  0.1500E+01  0.1530E+02
  0.2980E+02  0.2430E+02  0.1360E+02  0.1020E+02  0.2400E+01 -0.1000E+01
 -0.2300E+01 -0.3600E+01 -0.4800E+01 -0.8900E+01 -0.1550E+02 -0.1480E+02
 -0.7600E+01  0.0        -0.2000E+01 -0.1480E+02 -0.2250E+02 -0.3740E+02
 -0.3650E+02 -0.2510E+02 -0.1640E+02 -0.1400E+01  0.1530E+02  0.3020E+02
  0.3930E+02  0.4060E+02  0.3850E+02  0.3290E+02  0.1830E+02  0.1250E+02
  0.7000E+01 -0.1000E+00 -0.6800E+01 -0.1300E+02 -0.1280E+02 -0.1150E+02
 -0.1020E+02 -0.8400E+01 -0.1410E+02 -0.2050E+02 -0.2690E+02 -0.3500E+02
 -0.3590E+02 -0.2970E+02 -0.2270E+02  0.1800E+01  0.9900E+01  0.2030E+02
  0.2560E+02  0.1990E+02  0.1600E+02  0.1070E+02  0.1560E+02  0.1980E+02
  0.2420E+02  0.1410E+02  0.5500E+01 -0.6600E+01 -0.9700E+01 -0.2600E+01
  0.1600E+01  0.1000E+02  0.9400E+01  0.3900E+01  0.0        -0.6600E+01
 -0.9900E+01 -0.1090E+02 -0.1150E+02 -0.1310E+02 -0.1680E+02 -0.1990E+02
 -0.1040E+02 -0.1000E+01  0.5500E+01  0.1290E+02  0.2000E+02  0.1990E+02
  0.1690E+02  0.1430E+02  0.1090E+02  0.1280E+02  0.1520E+02  0.1370E+02
  0.1170E+02  0.9700E+01  0.6000E+01 -0.2800E+01 -0.5000E+01 -0.8400E+01
 -0.1780E+02 -0.3210E+02 -0.4200E+02 -0.5180E+02 -0.4720E+02 -0.3940E+02
 -0.2900E+02 -0.1100E+02  0.5000E+01  0.1320E+02  0.1570E+02  0.1770E+02
  0.1950E+02  0.2550E+02  0.3310E+02  0.3280E+02  0.2520E+02  0.1730E+02
  0.4500E+01 -0.8500E+01 -0.1900E+02 -0.2290E+02 -0.3040E+02 -0.2770E+02
 -0.2270E+02 -0.1740E+02 -0.1210E+02 -0.1260E+02 -0.1290E+02 -0.8000E+01
 -0.2600E+01  0.3900E+01  0.6500E+01  0.5500E+01  0.5000E+01  0.6400E+01
  0.1260E+02  0.1790E+02  0.2430E+02  0.3070E+02  0.2980E+02  0.2510E+02
  0.2160E+02  0.1630E+02  0.1920E+02  0.2340E+02  0.2820E+02  0.3010E+02
  0.1960E+02  0.1060E+02 -0.3900E+01 -0.1630E+02 -0.3220E+02 -0.3350E+02
 -0.2190E+02 -0.1480E+02 -0.1000E+01  0.1100E+01 -0.5300E+01 -0.1010E+02
 -0.1260E+02 -0.1430E+02 -0.1290E+02 -0.1040E+02 -0.7100E+01 -0.1800E+01
  0.3300E+01  0.8500E+01  0.1580E+02  0.2390E+02  0.3190E+02  0.3410E+02
  0.3180E+02  0.2130E+02  0.7300E+01  0.9000E+00 -0.1500E+01 -0.4700E+01
 -0.7500E+01 -0.1210E+02 -0.1560E+02 -0.1160E+02 -0.5600E+01 -0.6000E+00
 -0.3000E+00 -0.3000E+00  0.1400E+01  0.4600E+01  0.7200E+01  0.8600E+01
  0.9800E+01  0.1240E+02  0.1470E+02  0.1720E+02  0.2000E+02  0.2560E+02
  0.3170E+02  0.2870E+02  0.2310E+02  0.1050E+02 -0.1000E+00 -0.1100E+01
